"Time (s)";"B1, Main heat flow (µW)";"B2, Main heat flow (µW)";"B3, Main heat flow (µW)";"B4, Main heat flow (µW)";"B5, Main heat flow (µW)";"B6, Main heat flow (µW)";"B7, Main heat flow (µW)";"B8, Main heat flow (µW)";"C1, Main heat flow (µW)";"C2, Main heat flow (µW)";"C3, Main heat flow (µW)";"C4, Main heat flow (µW)";"C5, Main heat flow (µW)";"C6, Main heat flow (µW)";"C7, Main heat flow (µW)";"C8, Main heat flow (µW)";"D1, Main heat flow (µW)";"D2, Main heat flow (µW)";"D3, Main heat flow (µW)";"D4, Main heat flow (µW)";"D5, Main heat flow (µW)";"D6, Main heat flow (µW)";"D7, Main heat flow (µW)";"D8, Main heat flow (µW)";"E1, Main heat flow (µW)";"E2, Main heat flow (µW)";"E3, Main heat flow (µW)";"E4, Main heat flow (µW)";"E5, Main heat flow (µW)";"E6, Main heat flow (µW)";"E7, Main heat flow (µW)";"E8, Main heat flow (µW)"
555,29743229320161;19,88645274451002;18,334652422065648;23,888217013281306;12,272700499312199;9,0139748595239624;23,097971418591438;26,840708733941412;24,562944544007824;3,2999355775655048;5,8683814042983844;-0,34742291379919887;1,9641725356928694;2,7325538670966654;10,938087580623519;1,8311736490658173;3,5364747945937114;25,370104882340993;19,160679579851529;22,355558459918974;15,949091187692375;10,039911219575089;22,848014628961529;24,821841317176318;20,713853114649314;6,5855646655064914;4,199393836376017;-0,97166504483651683;0,40759649987169072;1,2442495570210364;12,35149128711479;0,22430713614106829;9,4903557912463921
615,29743229320161;19,924195574434421;18,485320231718468;23,950865523971768;12,31450326475138;8,9830914980799363;23,145087025475906;27,039178958144515;24,587799439340749;3,3289769767360271;5,8663240739412883;-0,3014371905157584;1,9449113813555488;2,7207898939425035;10,954509328547124;1,8079830720856183;3,4902002210767682;25,473423043810808;19,273050046388267;22,422368560569609;15,948723830604585;10,009720821750531;23,000284820008666;24,736594264472494;20,754136910524924;6,5874622989619995;4,2002423359754157;-0,94924564684076929;0,40238544446480629;1,2421654601475398;12,37382498345951;0,19447799841463215;9,4036144097506167
675,29743229320161;19,977747191741425;18,635291491235577;24,022512539552377;12,354222384069429;8,9468865905691661;23,14946800335639;27,227760549002156;24,595077003894914;3,3612545491857233;5,8672949077596526;-0,25739446499813612;1,9267774975724514;2,7091058317952332;10,970766465999606;1,7838593838346279;3,4418357232607883;25,572515769201981;19,39529595145672;22,478678107243624;15,955916304249818;9,979527959366246;23,151854531781861;24,647487680590416;20,77551514907287;6,5845446826350749;4,203623663744561;-0,92740058517461954;0,3937366836587422;1,2380801742958587;12,396148792760956;0,16741785321773015;9,3212271920842564
735,29743229320161;20,049091809942823;18,783297360029728;24,100170283164342;12,394001631743013;8,9056478516718371;23,112456162065044;27,403217484900658;24,595394747336218;3,3940308842440166;5,865115700010251;-0,21194673440694165;1,9077074756460559;2,6882658395665873;10,979124485232779;1,7589531643356526;3,3969415788554405;25,66212279392095;19,529331029466423;22,527755581121344;15,968271734907871;9,9491267241079679;23,299235035787191;24,574676877994179;20,768646967566646;6,5809847074406012;4,2094617895026962;-0,90805726175935575;0,38305724671743974;1,236262306807155;12,4201632626818;0,1433139640216349;9,2438546913611148
795,29743229320161;20,1359541987805;18,92825153948149;24,177087409927395;12,437528218157869;8,86340655239621;23,049732901715625;27,568545196125065;24,601420211215167;3,4257830180354736;5,8576450812507135;-0,16409895586436257;1,8867534229181771;2,6621143494638222;10,983486359212181;1,7324641895153057;3,3593976070890652;25,742578449006039;19,670175541104488;22,578626419415148;15,981257426276827;9,9189916064971619;23,443841128705149;24,537478368930433;20,732501404066639;6,5833208958169545;4,2161935223251756;-0,89111285582172073;0,37668228983681817;1,2374445941476631;12,447986999222847;0,12110217052554363;9,1688963104070016
855,29743229320161;20,24116970511799;19,069756708787107;24,245012052697685;12,485752718008103;8,8221043315930778;22,976360436244697;27,727221797295137;24,621089238605297;3,456766188132534;5,8468801009039941;-0,11536345808050486;1,8645162311472421;2,6392235612254584;10,992626049911369;1,705384724962518;3,3286327037502814;25,816660799495939;19,81254787845192;22,638326899158884;15,995767720095316;9,8882292552048234;23,591128752342769;24,550771433305783;20,670616081941382;6,5931888847386171;4,22319290709568;-0,87583684381680837;0,37850881217358523;1,2398858111745859;12,482645326129692;0,10130636660474658;9,0950611119233766
915,29743229320161;20,367702977217693;19,211892895005892;24,29498832969972;12,536078363871495;8,7827556413006445;22,9154874348239;27,884574363474833;24,657676177868865;3,4873554705783967;5,8381691534950413;-0,071097664587392223;1,8426705684948566;2,6233685891580367;11,013502841971475;1,6818099398674746;3,2996141601958855;25,891540312088974;19,949343573585832;22,707347827436507;16,015948750309825;9,85580993235542;23,74910040981306;24,618676924489133;20,601241265579631;6,6059573588257292;4,2304509893187641;-0,86198094285539384;0,38400587069168041;1,241908028756574;12,524987975164155;0,0857070952066508;9,02247485895177
975,29743229320161;20,508844176447955;19,361842274110039;24,32702332552411;12,586104337399002;8,7474912678633672;22,884690060681322;28,046409457257855;24,709258857030861;3,5183226554430149;5,8346558412592078;-0,034454406932474493;1,8229437567744786;2,6086178866226439;11,044667960738366;1,6635512017802612;3,2689354956444778;25,971662570986748;20,076349530494653;22,780764091339876;16,0415871546334;9,8227686397393512;23,9209446544169;24,728166873907757;20,546620351252773;6,616597968240594;4,2375524269342719;-0,851185335501222;0,38631275443767205;1,2428517884339523;12,571116914678987;0,0739961221455064;8,953037516705173
1035,2974322932016;20,653309121978179;19,525444294993829;24,345840144380873;12,636716757427413;8,7180695487032072;22,896132139229184;28,218382367382731;24,778053137130286;3,5513071934819544;5,8355107165486837;-0,0023649250938978868;1,8058209899800173;2,589923258682715;11,081948051089388;1,6483561608100679;3,2365489123616382;26,053444987666118;20,192321528640136;22,857549395643691;16,069722825705764;9,79204928920696;24,108212313662481;24,871609408776244;20,521333933080943;6,62588423550301;4,2447866452587162;-0,845038440144323;0,38598877371439849;1,2415052062684686;12,61779946601839;0,0629820486507675;8,888926769733219
1095,2974322932016;20,788691982896761;19,700105716461152;24,362936152875864;12,690306053580626;8,69187455696518;22,948993772914989;28,402837645458231;24,865699550012703;3,5875426881784773;5,8362127631999305;0,033733127781011167;1,78872486054584;2,5692834589982803;11,118755842896185;1,6316031208532806;3,2039547345515764;26,124504442578068;20,301838584593892;22,939085081509077;16,097149982260269;9,768289540309322;24,308450158671903;25,038675888219036;20,526490425626292;6,63847316403508;4,2551890233507192;-0,8408241571627344;0,38913925541377814;1,2370335047011143;12,66485857295039;0,048144126386782844;8,8267970437724035
